CUSTOMER_NAME,INVOICE_TO_ADDRESS1,INVOICE_TO_ADDRESS2,INVOICE_TO_ADDRESS3,INVOICE_TO_ADDRESS4,CITY,LAT,LON,State/Region,Zip/Postal Code,Country,CUSTOMER_NUMBER,ORDER_NUMBER,ORDER_BOOKED_DATE,ORDER_TYPE,LINE_TYPE,LINE_NUMBER,ORDERED_ITEM,ORDERED_QUANTITY,LINE_CREATION_DATE,UNIT_SELLING_PRICE,TOTAL_AMOUNT,SF_OPPORTUNITY#,ORDER_BOOKED_YEAR,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,13,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,15,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,15,UID-CAMCODE,5,9/16/12,2.50,12.50,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,15,UID-CAMCODE,"2,347",9/16/12,2.50,"5,867.50",0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,16,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,17,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,18,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Camcode Division of Horizons Inc.,18531 South Miles Road,,,Okinawa,,, , 901-2100, JP,3332,11935,9/16/12,Project Commercial (Mixed),Services Line - ABC Inc.,19,UID-CAMCODE,0,9/16/12,2.50,0,0004167 / I-GUIDES/Camcode ASP UIDs,2012,,
i-Guides,Chroma ATE INC.,"68 Hwa-Ya 1st Rd, Hwa-Ya Technical","300 Kuei-Shan Hsiang, Tao Yuan Hsie",,,,, TW,, TW,3332,11913,8/31/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,500,8/31/12,8,"4,000",0003756 / Chroma ATC Inc - I-GUIDES,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,11949,9/25/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,100,9/25/12,11.70,"1,170",0004197 / I-Guides/Codesource/Textron,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,11950,9/25/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,100,9/25/12,11.70,"1,170",0004198 / I-Guides/Codesource/Fincantieri,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,3,ODC-1000,0,3/16/12,0,0,0004196,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,6,UID-APEIDL,1,3/16/12,"3,900","3,900",0004196,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Return - ABC Inc.,7,ODC-1000,1,3/16/12,"3,900","-3,900",0004196,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,2,PENDING,0,3/16/12,0,0,0004196,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,4,ODC-1000,1,3/16/12,"3,900","3,900",0004196,2012,,
i-Guides,CodeSource,4115 Mesa Drive,,,Okinawa,,, , 901-2100, JP,3332,12204,3/16/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,5,PENDING,0,3/16/12,0,0,0004196,2012,,
i-Guides,DRS Laurel Technologies,246 Airport Rd,Accounts Payable,,Okinawa,,, , 901-2100, JP,3332,11947,9/25/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,MAINT-SFTWR,0,9/25/12,"22,050",0,0003876 / I-GUIDES Maintenance DRS,2012,,
i-Guides,DRS Laurel Technologies,246 Airport Rd,Accounts Payable,,Okinawa,,, , 901-2100, JP,3332,11947,9/25/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,2,MAINT-SFTWR,0,9/25/12,"22,050",0,0003876 / I-GUIDES Maintenance DRS,2012,,
i-Guides,DRS Laurel Technologies,246 Airport Rd,Accounts Payable,,Okinawa,,, , 901-2100, JP,3332,11976,10/1/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,10/1/12,"22,050","22,050",0003876 / I-GUIDES Maintenance DRS,2012,,
i-Guides,DRS Technologies,PO Box 1929,Attn: Accounts Payable,,Okinawa,,, , 901-2100, JP,3332,12048,11/25/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,1,MAINT-SFTWR,0,11/25/12,"6,050",0,0004362,2012,,
i-Guides,DRS Technologies,PO Box 1929,Attn: Accounts Payable,,Okinawa,,, , 901-2100, JP,3332,12077,12/15/12,Project Commercial (Mixed),Product Line -  ABC Inc.,1,MAINT-SFTWR,1,12/15/12,"6,050","6,050",0004362,2012,,
i-Guides,Corp. Finance & Acctng Serv Cleveland,Attn: Accounts Payable,PO Box 998022,,Okinawa,,, , 901-2100, JP,3332,11975,10/1/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,400,10/1/12,8,"3,200",0004009/I-GUIDES/SPAWAR ASP,2012,,
i-Guides,Eaton Corporation,NAFSC - 5192,PO Box 818025,,Okinawa,,, , 901-2100, JP,3332,12157,2/17/12,Project Commercial (Mixed),Product Line -  ABC Inc.,1,UID-ASP,0,2/17/12,8,0,0003754 / Eaton Aerospace - IGUIDES,2012,,
i-Guides,Eaton Corporation,NAFSC - 5192,PO Box 818025,,Okinawa,,, , 901-2100, JP,3332,12157,2/17/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,UID-ASP,0,2/17/12,8,0,0003754 / Eaton Aerospace - IGUIDES,2012,,
i-Guides,Eaton Corporation,NAFSC - 5192,PO Box 818025,,Okinawa,,, , 901-2100, JP,3332,12169,2/23/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,500,2/23/12,8,"4,000",0003754 / Eaton Aerospace - IGUIDES,2012,,
i-Guides,"Fluor Federal Services, Inc.",100 Fluor Daniel Drive,,,Okinawa,,, , 901-2100, JP,3332,12218,3/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,3/23/12,"7,700","7,700",0004585,2012,,
i-Guides,"Fluor Federal Services, Inc.",100 Fluor Daniel Drive,,,Okinawa,,, , 901-2100, JP,3332,12218,3/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,MAINT-SFTWR,1,3/23/12,"7,700","7,700",0004585,2012,,
i-Guides,General Dynamics Information Technology,77 A Street,Send Invoices To: acctspay-invoice@gdit.com,,Okinawa,,, , 901-2100, JP,3332,12340,6/28/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,6/28/12,"8,965","8,965",0004865,2012,,
i-Guides,"Honeywell International, Inc. Aerospace",PO Box 981162,,,Okinawa,,, , 901-2100, JP,3332,12230,5/6/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,5/6/12,"45,100","45,100",0004200,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,11951,9/28/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,1,MAINT-SFTWR,1,9/28/12,"3,432","3,432",0004204 / I-Guides/Navy EOD maintenance renewal,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12040,11/25/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,1,MAINT-SFTWR,0,11/25/12,"4,736.16",0,0004371 / I-Guides/ID Integration Maintenance 2,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12076,12/15/12,Project Commercial (Mixed),Product Line -  ABC Inc.,1,MAINT-SFTWR,1,12/15/12,"4,736.16","4,736.16",0004371 / I-Guides/ID Integration Maintenance 2,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12096,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,6,1/7/12,"2,059.20","12,355.20",0004456 / I-Guides/ID Integration Maintenance Cart Licenses,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12199,3/10/12,Commercial(Mixed) - ABC Inc.,Return - ABC Inc.,2,MAINT-SFTWR,1,3/10/12,"3,432","-3,432",0004204 / I-Guides/Navy EOD maintenance renewal,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12203,3/10/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,3/10/12,"3,432","3,432",0004204 / I-Guides/Navy EOD maintenance renewal,2012,,
i-Guides,"ID Integration, Inc.",13024 Beverly Park Road #104,,,Okinawa,,, , 901-2100, JP,3332,12453,9/23/12,Project Tier1 Supplier (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,9/23/12,"5,382","5,382",0005211,2012,,
i-Guides,John Bean Technologies Corporation,JBT AeroTech,7300 Presidents Drive,,Okinawa,,, , 901-2100, JP,3332,12270,5/13/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,5/13/12,"3,000","3,000",0004588,2012,,
i-Guides,John Bean Technologies Corporation,JBT AeroTech,7300 Presidents Drive,,Okinawa,,, , 901-2100, JP,3332,12270,5/13/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,MAINT-SFTWR,1,5/13/12,"3,000","3,000",0004588,2012,,
i-Guides,Kongsberg Corp. & Aerospace AS,DMA/Aestructures,"Bergmannsveien 24, Kongsberg","Naeringspark II, N-3615",Kongsberg,,, , NO, NO,3332,11795,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,PENDING,0,10/29/12,0,0,0003798 - Kongsberg,2012,,
i-Guides,Kongsberg Corp. & Aerospace AS,DMA/Aestructures,"Bergmannsveien 24, Kongsberg","Naeringspark II, N-3615",Kongsberg,,, , NO, NO,3332,11795,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,2,ODC-1000,0,10/29/12,"25,000",0,0003798 - Kongsberg,2012,,
i-Guides,Kongsberg Corp. & Aerospace AS,DMA/Aestructures,"Bergmannsveien 24, Kongsberg","Naeringspark II, N-3615",Kongsberg,,, , NO, NO,3332,11795,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,4,PENDING,1,10/29/12,0,0,0003798 - Kongsberg,2012,,
i-Guides,Kongsberg Corp. & Aerospace AS,DMA/Aestructures,"Bergmannsveien 24, Kongsberg","Naeringspark II, N-3615",Kongsberg,,, , NO, NO,3332,11795,10/29/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,3,ODC-1000,1,10/29/12,"25,000","25,000",0003798 - Kongsberg,2012,,
i-Guides,L-3 CyTerra Corp.,10 Commerce Way,,,Okinawa,,, , 901-2100, JP,3332,12197,3/12/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,3/12/12,"4,875","4,875",4640,2012,,
i-Guides,L-3 CyTerra Corp.,10 Commerce Way,,,Okinawa,,, , 901-2100, JP,3332,12287,5/24/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,5/24/12,"4,875","4,875",000,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,11798,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,PENDING,0,10/29/12,4.60,0,0003734,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,11798,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,2,PENDING,0,10/29/12,3.50,0,0003734,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,11798,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,3,UID-ASP,"5,131",10/29/12,3.50,"17,958.50",0003734,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,11798,10/29/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,4,UID-CAMCODE,"5,131",10/29/12,4.60,"23,602.60",0003734,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,12283,5/24/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,"1,975",5/24/12,5.60,"11,060",0004834,2012,,
i-Guides,L-3 Fuzing & Ordnance Systems,3975 McMann Road,,,Okinawa,,, , 901-2100, JP,3332,13172,6/5/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,2,UID-ASP,"3,000",6/5/12,4.83,"14,490",0005441,2012,,
i-Guides,"Lyme Computer Systems, Inc.",PO Box 290,One Lyme Common,,Okinawa,,, , 901-2100, JP,3332,12062,12/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,12/7/12,"7,500","7,500",0003822 / NG I-Guides Sperry Marine,2012,,
i-Guides,"Lyme Computer Systems, Inc.",PO Box 290,One Lyme Common,,Okinawa,,, , 901-2100, JP,3332,12310,6/22/12,Project Commercial (Mixed),Product Line -  ABC Inc.,3,PENDING,5,6/22/12,"1,500","7,500",0004772 & 0004785,2012,,
i-Guides,"Lyme Computer Systems, Inc.",PO Box 290,One Lyme Common,,Okinawa,,, , 901-2100, JP,3332,12310,6/22/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,6/22/12,"7,500","7,500",0004772 & 0004785,2012,,
i-Guides,"Lyme Computer Systems, Inc.",PO Box 290,One Lyme Common,,Okinawa,,, , 901-2100, JP,3332,12310,6/22/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,MAINT-SFTWR,1,6/22/12,"1,650","1,650",0004772 & 0004785,2012,,
i-Guides,"Projects Unlimited, Inc.",Rose Plummer,6300 Sand Lake Rd.,,Okinawa,,, , 901-2100, JP,3332,11823,6/22/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,100,6/22/12,15,"1,500",0003790 / Products Unlimited- I-GUIDES,2012,,
i-Guides,"Pyramid Services, Inc.",USAF Plant 42,2501 East Avenue P,,Okinawa,,, , 901-2100, JP,3332,12235,4/9/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,4/9/12,"3,000","3,000",0004668,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,11834,6/26/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,6/26/12,"23,600","23,600",0003877 / I-GUIDES Maintenance Raytheon,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12312,6/11/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,6/11/12,"23,600","23,600",0004898,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12329,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,SVC-1000,1,6/23/12,"25,574.71","25,574.71",0004824,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12329,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,SVC-1000,1,6/23/12,"36,924.26","36,924.26",0004824,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12329,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,3,SVC-1000,1,6/23/12,"5,000","5,000",0004824,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12329,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,4,SVC-1000,1,6/23/12,"5,000","5,000",0004824,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12330,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,SVC-1000,1,6/23/12,"49,800","49,800",0003661,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12330,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,SVC-1000,1,6/23/12,"10,956","10,956",0003661,2012,,
i-Guides,Raytheon FSS AP  Northeast,PO Box 650685,Payment Questions Call: 877-291-9990,,Okinawa,,, , 901-2100, JP,3332,12330,6/23/12,Project Commercial (Mixed),Services Line - ABC Inc.,3,SVC-1000,1,6/23/12,"3,521","3,521",0003661,2012,,
i-Guides,SHI International Corp.,Attn: Accounts Payable,33 Knightsbridge Road,,Okinawa,,, , 901-2100, JP,3332,12258,5/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,5/7/12,"13,282","13,282",0004270,2012,,
i-Guides,SHI International Corp.,Attn: Accounts Payable,33 Knightsbridge Road,,Okinawa,,, , 901-2100, JP,3332,12258,5/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,MAINT-SFTWR,1,5/7/12,"14,610.75","14,610.75",0004270,2012,,
i-Guides,Spawar Land Charleston Navy ERP,PO Box 190022,,,Okinawa,,, , 901-2100, JP,3332,12264,5/5/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,400,5/5/12,10,"4,000",0004709 / I-GUIDES/SPAWAR ASP Yr 2 renewal,2012,,
i-Guides,"TRI Models, Inc.",5191 Oceanus Dr.,,,Okinawa,,, , 901-2100, JP,3332,12046,11/25/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,100,11/25/12,15,"1,500",0004370,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12101,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,6,MAINT-SFTWR,1,1/7/12,"1,980","1,980",0004439 / I-Guides - Bell Helicopter Maintenance,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12101,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,7,MAINT-SFTWR,1,1/7/12,825,825,0004439 / I-Guides - Bell Helicopter Maintenance,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12101,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,8,MAINT-SFTWR,1,1/7/12,"2,160","2,160",0004439 / I-Guides - Bell Helicopter Maintenance,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12101,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,9,MAINT-SFTWR,1,1/7/12,"1,260","1,260",0004439 / I-Guides - Bell Helicopter Maintenance,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12101,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,10,MAINT-SFTWR,1,1/7/12,"21,560","21,560",0004439 / I-Guides - Bell Helicopter Maintenance,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Product Line -  ABC Inc.,3,ODC-1000,0,1/7/12,0,0,0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Product Line -  ABC Inc.,4,ODC-1000,0,1/7/12,"10,000",0,0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Product Line -  ABC Inc.,8,UID-APEIDL,1,1/7/12,"10,000","10,000",0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Return - ABC Inc.,9,ODC-1000,1,1/7/12,"10,000","-10,000",0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,1,PENDING,0,1/7/12,0,0,0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,2,MAINT-SFTWR,1,1/7/12,"2,200","2,200",0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,5,ODC-1000,1,1/7/12,"10,000","10,000",0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,6,PENDING,1,1/7/12,0,0,0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12102,1/7/12,Project Commercial (Mixed),Services Line - ABC Inc.,7,ODC-1000,0,1/7/12,0,0,0004335 / -Guides - Bell Helicopter Maintenance and Cage codes,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,12574,12/10/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,"3,000",12/10/12,4.83,"14,490",0005441,2012,,
i-Guides,Textron Shared Services Center,SharedServices,PO Box 77007,,Okinawa,,, , 901-2100, JP,3332,13172,6/5/12,Commercial(Mixed) - ABC Inc.,Return - ABC Inc.,1,UID-ASP,"3,000",6/5/12,4.83,"-14,490",0005441,2012,,
i-Guides,Trimble Navigation,5475 Kellenburger Rd.,,,Okinawa,,, , 901-2100, JP,3332,11764,5/14/12,Commercial(Mixed) - ABC Inc.,Services Line - ABC Inc.,1,UID-ASP,320,5/14/12,12,"3,840",0003736,2012,,
i-Guides,Trimble Navigation,5475 Kellenburger Rd.,,,Okinawa,,, , 901-2100, JP,3332,12307,6/11/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,UID-ASP,500,6/11/12,8.50,"4,250",0004842,2012,,
immix-Technology,immix-Technology,A subsidiary of immixGroup,"8444 Westpark Drive, Suite 200",,Okinawa,,, , 901-2100, JP,3573,12011,11/6/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCT-KIT-B-102,1,11/6/12,"1,224","1,224",0004328 / Immix - Mantech Docking station,2012,,
immix-Technology,immix-Technology,A subsidiary of immixGroup,"8444 Westpark Drive, Suite 200",,Okinawa,,, , 901-2100, JP,3573,12080,12/22/12,Commercial(Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SRA-1011,200,12/22/12,195,"39,000",00004395 / Immix - DISA RS-485/RS-232's,2012,,
